#F
# Sample c=  5.77 mg/ml
#S 1 Scan File
# Image =  1 
# Dim_1 =  1280 
# Dummy = -2.000000e+00 
# DDummy =  1.000000e-01 
# SampleDistance =  2.425000e+00 
# WaveLength =  9.310000e-11 
# Title = DiodeCurr=2.04445e-05, MachCurr=85.6367 mA, Concentration=5.77, Comments: bsa2, Code: BSA, Mask: /data/id14eh3/archive/CALIBRATION/MASK/Pcon_01Apr_msk.edf, Normalisation: 1.0 
# History-1 = saxs_mac +var +pass -omod n -i1err _i1val -i1dum -2 -otit "DiodeCurr=2.04445e-05, MachCurr=85.6367 mA, Concentration=5.77, Comments: bsa2, Code: BSA, Mask: /data/id14eh3/archive/CALIBRATION/MASK/Pcon_01Apr_msk.edf, Normalisation: 1.0" -i1dis 2.425 -i1wvl 0.0931_nm -i1pix 172.0_um 172.0_um -i1cen 871 105 -ofac 48912.9105627 /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/raw/IHLS861_013_01.edf /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/2d/IHLS861_013_01.edf 
# History-2 = saxs_add -omod n /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/2d/IHLS861_013_01.edf /data/id14eh3/archive/CALIBRATION/MASK/Pcon_01Apr_msk.edf /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/misc/IHLS861_013_01.msk 
# History-3 = saxs_angle -omod n -rsys normal -da 360_deg -odim = 1 /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/misc/IHLS861_013_01.msk /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/misc/IHLS861_013_01.ang 
# History-4 = saxs_curves -scf 2_pi -ext .dat -spc "  " /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/misc/IHLS861_013_01.ang /data/id14eh3/inhouse/saxs_pilatus/Mats/100512/1d/IHLS861_013_01.dat 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
#L q*nm  I_DiodeCurr=2.04445e-05,  stdde
#N 3 
#
#
#Normalisation: 1.0
#Concentration: 5.77
#Code: BSA
0.0406879  155455000.0  1064270.0 
0.0454748  260328000.0  921348.0 
0.0502616  136380000.0  408101.0 
0.0550484  81109900.0  279572.0 
0.0598352  60985100.0  229649.0 
0.064622  52351800.0  191749.0 
0.0694088  44578700.0  169103.0 
0.0741956  38972200.0  148880.0 
0.0789825  35104900.0  136066.0 
0.0837693  31979700.0  125218.0 
0.0885561  29741900.0  117089.0 
0.0933429  27785700.0  110075.0 
0.0981297  26435000.0  104525.0 
0.102917  25303900.0  99242.4 
0.107703  24191900.0  94573.5 
0.11249  23439400.0  90761.4 
0.117277  22967500.0  87647.9 
0.122064  22374400.0  84852.9 
0.126851  21896600.0  82256.2 
0.131637  21505500.0  79898.8 
0.136424  21046400.0  77593.5 
0.141211  20783800.0  75681.2 
0.145998  20462400.0  73879.4 
0.150784  20274700.0  72260.3 
0.155571  19995500.0  70620.0 
0.160358  19973700.0  69515.2 
0.165145  19718400.0  67934.5 
0.169932  19477600.0  66565.8 
0.174718  19323500.0  65372.6 
0.179505  19234400.0  64316.5 
0.184292  19057100.0  63082.4 
0.189079  18847100.0  61985.6 
0.193866  18721000.0  60979.7 
0.198652  18677800.0  60121.2 
0.203439  18522400.0  59149.9 
0.208226  18349700.0  58149.0 
0.213013  18275600.0  57396.4 
0.217799  18108900.0  56457.7 
0.222586  17966800.0  55620.7 
0.227373  17752200.0  54705.1 
0.23216  17679800.0  53959.5 
0.236946  17608800.0  53322.0 
0.241733  17517700.0  52649.3 
0.24652  17332800.0  51843.3 
0.251307  17254700.0  51178.1 
0.256093  17161200.0  50599.6 
0.26088  17001300.0  49880.3 
0.265667  16905800.0  49263.9 
0.270454  16775500.0  48643.1 
0.27524  16667300.0  48031.0 
0.280027  16490300.0  47377.7 
0.284814  16434400.0  46874.3 
0.2896  16276800.0  46317.0 
0.294387  16115200.0  45702.2 
0.299174  15974100.0  45097.4 
0.303961  15871900.0  44589.5 
0.308747  15791700.0  44156.2 
0.313534  15662600.0  43627.5 
0.318321  15521100.0  43067.9 
0.323107  15354400.0  42505.8 
0.327894  15324100.0  42154.0 
0.332681  15185800.0  41675.6 
0.337467  15051900.0  41189.8 
0.342254  14911000.0  40703.3 
0.347041  14729700.0  40148.2 
0.351828  14669900.0  39834.5 
0.356614  14546400.0  39386.9 
0.361401  14351200.0  38840.1 
0.366188  14202000.0  38356.2 
0.370974  14150800.0  38036.3 
0.375761  13971600.0  37571.4 
0.380547  13817200.0  37121.3 
0.385334  13680900.0  36735.6 
0.390121  13567600.0  37073.7 
0.394907  13430200.0  37149.1 
0.399694  13288000.0  37089.8 
0.404481  13144400.0  36946.6 
0.409267  12975200.0  36679.0 
0.414054  12859800.0  36517.9 
0.418841  12704100.0  36268.4 
0.423627  12621800.0  36141.7 
0.428414  12504100.0  35937.6 
0.4332  12405200.0  36553.9 
0.437987  12264700.0  36824.3 
0.442774  12139200.0  36959.6 
0.44756  12059100.0  37149.0 
0.452347  11964900.0  37227.6 
0.457133  11729300.0  37027.1 
0.46192  11570100.0  37037.2 
0.466706  11452500.0  37190.2 
0.471493  11292300.0  37187.7 
0.47628  11166800.0  37181.9 
0.481066  11034500.0  37149.8 
0.485853  10936400.0  37198.4 
0.490639  10815300.0  37162.1 
0.495426  10670000.0  37041.5 
0.500212  10601400.0  36978.0 
0.504999  10438000.0  37996.5 
0.509785  10333900.0  38326.8 
0.514572  10308400.0  38104.3 
0.519358  10154700.0  37386.2 
0.524145  9997630.0  37122.4 
0.528931  9868620.0  37581.3 
0.533718  9708200.0  37979.4 
0.538504  9570910.0  38266.9 
0.543291  9423200.0  38531.5 
0.548077  9294690.0  38736.1 
0.552864  9206280.0  39068.6 
0.55765  9112260.0  39391.3 
0.562436  9006080.0  39665.6 
0.567223  8814800.0  39671.8 
0.572009  8717130.0  39971.0 
0.576796  8588560.0  40188.3 
0.581582  8504340.0  40349.2 
0.586369  8385620.0  40435.7 
0.591155  8280600.0  40550.6 
0.595941  8164030.0  40722.9 
0.600728  8003750.0  40846.1 
0.605514  7936360.0  41062.6 
0.610301  7855820.0  41076.8 
0.615087  7651700.0  40849.8 
0.619873  7554680.0  40725.7 
0.62466  7505770.0  40886.6 
0.629446  7368570.0  40889.7 
0.634232  7265680.0  40628.7 
0.639019  7218330.0  40942.2 
0.643805  7150030.0  40866.5 
0.648591  7044480.0  40746.5 
0.653378  6874360.0  40457.0 
0.658164  6765590.0  40298.9 
0.66295  6680150.0  40274.1 
0.667737  6580380.0  40257.0 
0.672523  6497450.0  40018.3 
0.677309  6376910.0  39812.4 
0.682095  6268630.0  39930.6 
0.686882  6215460.0  39988.4 
0.691668  6159880.0  39851.4 
0.696454  6040520.0  39586.8 
0.70124  6017160.0  39787.5 
0.706027  5911620.0  39475.6 
0.710813  5766700.0  38933.1 
0.715599  5667920.0  38508.0 
0.720385  5606890.0  38311.7 
0.725172  5515400.0  37889.9 
0.729958  5490370.0  37809.1 
0.734744  5383780.0  37394.0 
0.73953  5361150.0  37277.7 
0.744316  5278710.0  37009.5 
0.749102  5183320.0  36513.6 
0.753889  5047420.0  36093.7 
0.758675  5008870.0  35806.7 
0.763461  4925210.0  35484.1 
0.768247  4836720.0  35152.4 
0.773033  4741220.0  34742.4 
0.777819  4762660.0  34890.9 
0.782605  4704500.0  34555.7 
0.787391  4615080.0  34185.6 
0.792177  4607370.0  34132.8 
0.796964  4516120.0  33789.1 
0.80175  4439490.0  33445.0 
0.806536  4377310.0  33136.9 
0.811322  4281890.0  32812.8 
0.816108  4265210.0  32587.2 
0.820894  4219020.0  32416.7 
0.82568  4159040.0  32152.7 
0.830466  4074970.0  31829.5 
0.835252  4052090.0  31698.9 
0.840038  3954280.0  31262.5 
0.844824  3862160.0  30818.2 
0.84961  3788590.0  30550.8 
0.854396  3803540.0  30566.0 
0.859182  3804300.0  30533.1 
0.863968  3750340.0  30330.6 
0.868754  3671690.0  29939.2 
0.873539  3601820.0  29654.4 
0.878325  3557810.0  29414.1 
0.883111  3497750.0  29092.3 
0.887897  3489080.0  29033.5 
0.892683  3465970.0  28933.8 
0.897469  3400790.0  28618.5 
0.902255  3361000.0  28444.8 
0.907041  3294340.0  28138.9 
0.911826  3278940.0  28065.0 
0.916612  3228090.0  27756.8 
0.921398  3206650.0  27653.8 
0.926184  3148560.0  27309.9 
0.93097  3114880.0  27209.3 
0.935755  3101950.0  27178.3 
0.940541  3059470.0  26897.4 
0.945327  2995850.0  26603.1 
0.950113  3017710.0  26690.1 
0.954898  2936870.0  26295.5 
0.959684  2923650.0  26188.7 
0.96447  2879930.0  25918.1 
0.969256  2830780.0  25719.1 
0.974041  2846420.0  25792.0 
0.978827  2801220.0  25513.2 
0.983613  2751600.0  25303.1 
0.988398  2740230.0  25233.0 
0.993184  2650550.0  24782.1 
0.99797  2662900.0  24774.5 
1.00276  2634270.0  24607.9 
1.00754  2597520.0  24416.5 
1.01233  2586830.0  24392.8 
1.01711  2538380.0  24112.2 
1.0219  2558730.0  24176.3 
1.02668  2492130.0  23845.1 
1.03147  2457800.0  23718.2 
1.03625  2439570.0  23537.2 
1.04104  2439800.0  23535.0 
1.04583  2441220.0  23481.0 
1.05061  2367530.0  23136.0 
1.0554  2359990.0  23098.5 
1.06018  2336410.0  22967.9 
1.06497  2352650.0  22972.7 
1.06975  2312080.0  22767.5 
1.07454  2299870.0  22683.3 
1.07932  2280310.0  22576.3 
1.08411  2255300.0  22419.6 
1.08889  2248980.0  22300.1 
1.09368  2259770.0  22377.7 
1.09847  2212370.0  22105.9 
1.10325  2197340.0  22013.9 
1.10804  2195770.0  21937.2 
1.11282  2193340.0  21863.4 
1.11761  2165540.0  21764.1 
1.12239  2160000.0  21648.5 
1.12718  2119640.0  21445.5 
1.13196  2076590.0  21217.4 
1.13675  2095760.0  21249.2 
1.14153  2085540.0  21194.4 
1.14632  2074510.0  21052.1 
1.1511  2049230.0  20903.3 
1.15589  2041400.0  20855.8 
1.16067  2019610.0  20689.3 
1.16546  2043360.0  20814.1 
1.17025  2034960.0  20721.7 
1.17503  1978250.0  20399.4 
1.17982  1999550.0  20487.9 
1.1846  2012580.0  20516.7 
1.18939  1973420.0  20323.0 
1.19417  1949060.0  20143.7 
1.19896  1961240.0  20182.8 
1.20374  1955560.0  20101.6 
1.20853  1960910.0  20101.8 
1.21331  1945970.0  19997.6 
1.2181  1943050.0  19968.5 
1.22288  1942550.0  19921.0 
1.22767  1904440.0  19722.6 
1.23245  1896700.0  19616.0 
1.23724  1886450.0  19590.2 
1.24202  1876390.0  19517.9 
1.24681  1891750.0  19530.2 
1.25159  1855580.0  19319.4 
1.25638  1872590.0  19398.8 
1.26116  1853210.0  19275.4 
1.26595  1848910.0  19250.0 
1.27073  1835490.0  19149.2 
1.27552  1851680.0  19207.4 
1.2803  1851980.0  19163.1 
1.28509  1833330.0  19007.5 
1.28987  1811700.0  18900.1 
1.29466  1813050.0  18858.6 
1.29944  1823690.0  18913.2 
1.30423  1811510.0  18844.2 
1.30901  1812140.0  18775.5 
1.31379  1798030.0  18707.4 
1.31858  1798870.0  18642.9 
1.32336  1799240.0  18646.6 
1.32815  1805870.0  18670.7 
1.33293  1780720.0  18513.2 
1.33772  1760090.0  18376.7 
1.3425  1785680.0  18485.9 
1.34729  1775300.0  18394.4 
1.35207  1760970.0  18316.3 
1.35686  1732970.0  18120.8 
1.36164  1761210.0  18269.8 
1.36643  1740350.0  18151.0 
1.37121  1738490.0  18109.7 
1.376  1729060.0  18021.6 
1.38078  1725920.0  17973.0 
1.38556  1725010.0  17954.4 
1.39035  1727250.0  17959.1 
1.39513  1740450.0  18012.9 
1.39992  1727970.0  17927.6 
1.4047  1715080.0  17800.3 
1.40949  1727210.0  17804.6 
1.41427  1718860.0  17747.6 
1.41906  1700970.0  17591.6 
1.42384  1717780.0  17676.9 
1.42863  1703900.0  17531.9 
1.43341  1700530.0  17502.0 
1.43819  1684990.0  17379.3 
