#     BM29  -  E.S.R.F.  -  Fri Jun 25 20:26:26 1999
# file name:  data/1999a/ihrjun99 / Mofoil2.dat
# -------------------------------------------------------
# monochromator:  Si ( 1 1 1 ) flat
# adopted d spacing  3.13484 Angstroems
# first crystal initial temperature  0  C
# primary slit vertical aperture  0.195  mm
# initial ring current  190.713  mA
# electrometer ranges for I0, I1 (and I2):  3e-06 3e-07 1e-07  A
# -------------------------------------------------------
# EXAFS scan with optimized energy mesh
# parameter file name:  Mo_K.par
# Energy limits   19.85 21  KeV
# Detuning =  -0.5  Loeffen
# acquisition time per point  0.3  s
# target I0 counts for feedback in  0.2  s  66060.8 60060.8 counts
#  Foils for ID24
# -------------------------------------------------------
# E(keV), alpha, E_hdh(keV), I0, I1, (13 fluo channels), point, qg1, T1, T2, I2, ref, Unknown
19.9489842 -2.71795 99543 1508009 295148 -8.71136396 110 2484.22 0 0 -1.08688 2218 3100
19.9492754 -2.71775 99438 1506120 295147 -8.71136396 111 2483.41 0 0 -1.08793 2092 2994
19.9495667 -2.71776 99579 1508270 295150 -8.71136396 112 2483.64 0 0 -1.08653 2169 2989
19.949858 -2.7177 99473 1506573 295155 -8.71136396 113 2483.29 0 0 -1.08761 2198 3060
19.9501492 -2.7177 99416 1505705 295150 -8.71136396 114 2483.61 0 0 -1.08816 2145 2985
19.9504405 -2.71789 99691 1510156 295151 -8.71136396 115 2483.23 0 0 -1.0854 2171 2800
19.9507318 -2.71781 99127 1501499 295150 -8.71136396 116 2482.36 0 0 -1.09107 2225 2743
19.9510231 -2.71789 99501 1507282 295151 -8.71136396 117 2483.6 0 0 -1.08731 2235 2682
19.9513145 -2.7178 99398 1505586 295150 -8.71136396 118 2483.7 0 0 -1.08834 2189 2654
19.9516058 -2.71749 99391 1505022 295151 -8.71136396 119 2483.5 0 0 -1.08842 2164 2440
19.9519942 -2.71781 99052 1500359 295149 -8.71136396 120 2484.93 0 0 -1.09183 2123 2463
19.9522856 -2.71774 99345 1504697 295149 -8.71136396 121 2485.38 0 0 -1.08887 2091 2468
19.9525769 -2.71778 99041 1500148 295149 -8.71136396 122 2485.85 0 0 -1.09194 2183 2436
19.9528683 -2.71757 99639 1508886 295149 -8.71136396 123 2486.52 0 0 -1.08592 2247 2365
19.9531597 -2.71757 99380 1504963 295150 -8.71136396 124 2484.95 0 0 -1.08853 2152 2353
19.953451 -2.71769 99142 1501552 295148 -8.71136396 125 2485.33 0 0 -1.09092 2200 2435
19.9537424 -2.71743 99299 1503530 295149 -8.71136396 126 2485.85 0 0 -1.08934 2214 2489
19.9540338 -2.71769 99725 1510368 295149 -8.71136396 127 2487.25 0 0 -1.08506 2171 2430
19.9543252 -2.71767 99146 1501578 295150 -8.71136396 128 2486.06 0 0 -1.09088 2230 2398
19.9546166 -2.71761 99680 1509574 295148 -8.71136396 129 2486.75 0 0 -1.0855 2169 2439
19.9549081 -2.71743 99078 1500191 295151 -8.71136396 130 2485.83 0 0 -1.09157 2174 2359
19.9552966 -2.71764 98863 1497247 295150 -8.71136396 131 2488.8 0 0 -1.09374 2204 2473
19.9555881 -2.71741 99053 1499777 295148 -8.71136396 132 2489.69 0 0 -1.09181 2181 2462
19.9558795 -2.71755 99039 1499772 295152 -8.71136396 133 2490.39 0 0 -1.09197 2226 2369
19.956171 -2.71751 99653 1509013 295152 -8.71136396 134 2491.55 0 0 -1.08579 2232 2515
19.9564625 -2.71743 99679 1509281 295149 -8.71136396 135 2490.65 0 0 -1.08552 2204 2493
19.9567539 -2.71741 98980 1498668 295151 -8.71136396 136 2489.94 0 0 -1.09256 2310 2531
19.9570454 -2.71749 99178 1501796 295152 -8.71136396 137 2491.87 0 0 -1.09057 2203 2589
19.9573369 -2.71739 99361 1504406 295152 -8.71136396 138 2492.56 0 0 -1.08872 2259 2604
19.9576284 -2.71725 99294 1503183 295149 -8.71136396 139 2492.8 0 0 -1.08939 2203 2636
19.9579199 -2.71742 98918 1497742 295152 -8.71136396 140 2493.37 0 0 -1.09319 2257 2737
19.9582114 -2.71728 98714 1494457 295149 -8.71136396 141 2495.31 0 0 -1.09525 2249 2604
19.9586001 -2.71726 98737 1494774 295148 -8.71136396 142 2499.92 0 0 -1.09501 2371 2591
19.9588917 -2.71719 99109 1500299 295150 -8.71136396 143 2500.89 0 0 -1.09126 2431 2571
19.9591832 -2.71718 99229 1502094 295151 -8.71136396 144 2500.8 0 0 -1.09005 2486 2646
19.9594748 -2.71727 99190 1501643 295151 -8.71136396 145 2501.21 0 0 -1.09044 2539 2556
19.9597663 -2.71727 99265 1502773 295150 -8.71136396 146 2501.33 0 0 -1.08968 2498 2441
19.9600579 -2.7172 99380 1504410 295151 -8.71136396 147 2501.94 0 0 -1.08853 2494 2468
19.9603495 -2.71708 99585 1507330 295147 -8.71136396 148 2500.57 0 0 -1.08645 2504 2481
19.9606411 -2.71718 99454 1505506 295150 -8.71136396 149 2499.89 0 0 -1.08778 2488 2441
19.9609327 -2.71693 99309 1502929 295149 -8.71136396 150 2499 0 0 -1.08924 2384 2470
19.9612243 -2.71699 99753 1509736 295151 -8.71136396 151 2500.15 0 0 -1.08478 2349 2339
19.9615159 -2.71692 99534 1506328 295151 -8.71136396 152 2498.17 0 0 -1.08698 2369 2356
19.9618075 -2.71699 99528 1506331 295149 -8.71136396 153 2497.72 0 0 -1.08703 2204 2385
19.9621964 -2.71691 99255 1502082 295149 -8.71136396 154 2497.86 0 0 -1.08978 2222 2235
19.962488 -2.71689 99825 1510686 295147 -8.71136396 155 2497.48 0 0 -1.08405 2141 2499
19.9627797 -2.71699 100239 1517093 295147 -8.71136396 156 2496.17 0 0 -1.07991 2288 2418
19.9630713 -2.71669 100287 1517368 295148 -8.71136396 157 2492.99 0 0 -1.07943 2209 2476
19.963363 -2.71682 99812 1510380 295149 -8.71136396 158 2490.66 0 0 -1.08418 2174 2528
19.9636547 -2.71677 99344 1503226 295152 -8.71136396 159 2489.91 0 0 -1.08889 2233 2544
19.9639464 -2.71677 99204 1501100 295149 -8.71136396 160 2489.68 0 0 -1.09029 2115 2590
19.9642381 -2.71663 99147 1500031 295150 -8.71136396 161 2489.17 0 0 -1.09087 2274 2779
19.9645298 -2.71668 99510 1505590 295150 -8.71136396 162 2488.44 0 0 -1.08722 2204 2869
19.9648215 -2.71653 99293 1502091 295152 -8.71136396 163 2488.32 0 0 -1.08941 2166 3048
19.9651132 -2.7168 99339 1503189 295150 -8.71136396 164 2487.99 0 0 -1.08894 2223 3035
19.9654049 -2.71663 99115 1499542 295149 -8.71136396 165 2488.41 0 0 -1.09119 2264 2882
19.9657939 -2.71649 98962 1497017 295152 -8.71136396 166 2491.57 0 0 -1.09275 2270 3010
19.9660857 -2.7166 99228 1501204 295149 -8.71136396 167 2491.7 0 0 -1.09005 2305 3062
19.9663774 -2.71652 99340 1502778 295150 -8.71136396 168 2491.28 0 0 -1.08893 2370 3003
19.9666692 -2.71642 99423 1503891 295147 -8.71136396 169 2491.18 0 0 -1.08808 2381 2915
19.966961 -2.71647 99337 1502663 295150 -8.71136396 170 2491.14 0 0 -1.08896 2452 2903
19.9672528 -2.71649 99625 1507046 295149 -8.71136396 171 2491.01 0 0 -1.08606 2454 2802
19.9675445 -2.71619 99064 1498117 295149 -8.71136396 172 2490.35 0 0 -1.09171 2379 2767
19.9678363 -2.7164 99420 1503816 295154 -8.71136396 173 2491.15 0 0 -1.08814 2455 2503
19.9681282 -2.71624 99573 1505894 295150 -8.71136396 174 2490.73 0 0 -1.08659 2557 2701
19.96842 -2.71626 98883 1495486 295150 -8.71136396 175 2490.26 0 0 -1.09354 2387 2594
19.9687118 -2.71626 99699 1507819 295152 -8.71136396 176 2491.1 0 0 -1.08533 2507 2696
19.9691009 -2.71609 99231 1500490 295151 -8.71136396 177 2492.55 0 0 -1.09003 2528 2537
19.9693928 -2.716 99215 1500120 295149 -8.71136396 178 2492.35 0 0 -1.09018 2508 2582
19.9696846 -2.71599 99075 1497985 295149 -8.71136396 179 2492.44 0 0 -1.0916 2501 2529
19.9699765 -2.71606 99319 1501770 295149 -8.71136396 180 2492.58 0 0 -1.08914 2498 2494
19.9702684 -2.71599 99157 1499224 295150 -8.71136396 181 2492.35 0 0 -1.09077 2428 2445
19.9705602 -2.71586 99413 1502899 295148 -8.71136396 182 2492.71 0 0 -1.08819 2419 2508
19.9708521 -2.71588 99123 1498544 295151 -8.71136396 183 2492.4 0 0 -1.09112 2534 2427
19.971144 -2.71592 99281 1500991 295152 -8.71136396 184 2492.58 0 0 -1.08953 2453 2470
19.9714359 -2.71587 99064 1497635 295151 -8.71136396 185 2492.41 0 0 -1.09171 2367 2338
19.9717279 -2.71578 99249 1500298 295149 -8.71136396 186 2493.3 0 0 -1.08984 2228 2303
19.9720198 -2.71565 99323 1501216 295149 -8.71136396 187 2493.4 0 0 -1.0891 2210 2380
19.9723117 -2.71555 99173 1498803 295151 -8.71136396 188 2493.26 0 0 -1.09061 2255 2276
19.972701 -2.71558 98691 1491568 295146 -8.71136396 189 2494.62 0 0 -1.09547 2174 2330
19.9729929 -2.71545 99317 1500835 295149 -8.71136396 190 2494.99 0 0 -1.08916 2188 2378
19.9732849 -2.71559 99220 1499581 295153 -8.71136396 191 2494.68 0 0 -1.09015 2196 2308
19.9735768 -2.71549 99271 1500197 295150 -8.71136396 192 2495.2 0 0 -1.08962 2171 2392
19.9738688 -2.71534 99066 1496875 295149 -8.71136396 193 2495.13 0 0 -1.09169 2174 2309
19.9741608 -2.71544 99665 1506077 295150 -8.71136396 194 2496.12 0 0 -1.08566 2242 2326
19.9744528 -2.71523 99167 1498227 295150 -8.71136396 195 2494.76 0 0 -1.09067 2279 2253
19.9747448 -2.71527 99116 1497527 295150 -8.71136396 196 2495.2 0 0 -1.09119 2139 2354
19.9750368 -2.71534 99663 1505886 295147 -8.71136396 197 2496.05 0 0 -1.08567 2316 2383
19.9753288 -2.71507 99163 1497930 295149 -8.71136396 198 2494.93 0 0 -1.09071 2316 2330
19.9756209 -2.71491 99567 1503799 295150 -8.71136396 199 2495.76 0 0 -1.08665 2455 2309
19.9759129 -2.71489 99324 1500091 295151 -8.71136396 200 2493.96 0 0 -1.08909 2490 2410
19.976205 -2.71501 99064 1496356 295153 -8.71136396 201 2494.7 0 0 -1.09172 2399 2323
19.9765944 -2.71479 99269 1499114 295151 -8.71136396 202 2497.15 0 0 -1.08965 2611 2405
19.9768864 -2.71471 99245 1498632 295150 -8.71136396 203 2497.33 0 0 -1.08989 2689 2442
19.9771785 -2.7148 99195 1498019 295148 -8.71136396 204 2497.13 0 0 -1.09038 2639 2315
19.9774706 -2.71454 99485 1501997 295150 -8.71136396 205 2496.63 0 0 -1.08747 2594 2396
19.9777627 -2.7145 99699 1505177 295151 -8.71136396 206 2495.88 0 0 -1.08532 2632 2395
19.9780548 -2.71461 99051 1495560 295150 -8.71136396 207 2494.16 0 0 -1.09184 2551 2323
19.9783469 -2.71431 98803 1491366 295150 -8.71136396 208 2495.04 0 0 -1.09435 2354 2373
19.978639 -2.71441 98872 1492560 295153 -8.71136396 209 2495.35 0 0 -1.09366 2325 2320
